timestamp,company,catergory,product,price,unit_price,
20231107_165549,dunnes,bread,stafford's chia seed & wholegrain bread 400g ,2.99,7.48
20231107_165549,dunnes,bread,john mccambridge brown soda bread 500g ,2.85,5.7
20231107_165549,dunnes,bread,brennans half pan premium white bread 10 full size slices 400g ,1.6,4.0
20231107_165549,dunnes,bread,aisling's brown bread 600g ,2.79,4.65
20231107_165549,dunnes,bread,brennans be good white bread delicious premium bread 600g ,2.03,3.38
20231107_165549,dunnes,bread,john mccambridge gluten free soda bread 550g ,2.96,3.95
20231107_165549,dunnes,bread,john mccambridge brown soda bread 720g ,3.15,4.38
20231107_165549,dunnes,bread,john mccambridge brown soda bread 360g ,1.61,2.15
20231107_165549,dunnes,bread,neville's irish brown soda bread 400g ,0.85,2.13
20231107_165549,dunnes,bread,ownbrand 9 all butter cheese & garlic bread slices 280g ,2.25,8.04
20231107_165549,dunnes,bread,ownbrand my family favourites stoneground wheaten bread 450g ,1.09,2.42
20231107_165549,dunnes,bread,mccloskey's rye bread 700g ,2.85,4.07
20231107_165549,dunnes,bread,ownbrand farmhouse sliced soda bread 500g ,2.5,5.0
20231107_165549,dunnes,bread,john mccambridge spelt soda bread 500g ,2.75,5.5
20231107_165549,dunnes,bread,ownbrand 9 garlic toasties 270g ,1.2,4.44
20231107_165549,dunnes,bread,ownbrand farmhouse sliced soda bread 720g ,2.95,4.1
20231107_165549,dunnes,bread,ownbrand 2 garlic baguettes 350g ,0.7,2.0
20231107_165549,dunnes,bread,soul bakery brown spelt bread 600g ,4.35,7.25
20231107_165549,dunnes,bread,ownbrand stone baked garlic pizza bread 213g ,1.49,1.49
20231107_165549,dunnes,bread,john mccambridge round sliced soda bread 570g ,2.85,5.0
20231107_165549,dunnes,bread,ownbrand buttermilk round soda bread 570g ,2.5,4.39
20231107_165549,dunnes,bread,biona organic rye bread 500g ,2.17,2.9
20231107_165549,dunnes,bread,profusion organic rye & flax protein bread 250g ,4.49,17.96
20231107_165549,dunnes,bread,goodfella's garlic bread 218g ,2.25,3.79
20231107_165549,Tesco,bread,jmob doorstep white bread 800g,2.09,2.61
20231107_165549,Tesco,bread,brennans wholegrain sliced bread 800g,1.99,2.49
20231107_165549,Tesco,bread,brennans be good wholemeal bread 600g,2.03,3.38
20231107_165549,Tesco,bread,ownbrand brown soda bread square 500g,0.89,1.78
20231107_165549,Tesco,bread,hovis granary original medium sliced bread 800g,2.2,2.75
20231107_165549,Tesco,bread,ownbrand sourdough loaf 600g,1.29,2.15
20231107_165549,Tesco,bread,brennans half pan wholemeal bread 400g,1.57,3.92
20231107_165549,Tesco,bread,brennans sliced batch loaf 800g,1.99,2.49
20231107_165549,Tesco,bread,hovis original 7 seeds bread 800g,2.45,3.06
20231107_165549,Tesco,bread,ownbrand white pitta bread 6 pack,0.89,0.15
20231107_165549,Tesco,bread,brennans be good mini wholemeal bread 450g,1.8,4.0
20231107_165549,Tesco,bread,ownbrand cheese garlic pizza bread 210g,1.25,5.95
20231107_165549,Tesco,bread,ownbrand wholemeal pitta bread 6 pack,0.89,0.15
20231107_165549,Tesco,bread,ownbrand family white sliced pan 800g,0.89,1.11
20231107_165549,Tesco,bread,ownbrand signature large loaf,3.0,3.0
20231107_165549,Tesco,bread,ownbrand butter brioche rolls 8 pack,1.11,0.14
20231107_165549,Tesco,bread,gallaghers sourdough wholemeal loaf 400g,2.15,5.38
20231107_165549,Tesco,bread,pat the baker 100 wholemeal thck sliced bread 800g,2.39,2.99
20231107_165549,Tesco,bread,brennans half pan whole grain bread 400g,1.57,3.92
20231107_165549,Tesco,bread,staffords bkry chia seed and wholegrain bread 400g,2.99,7.48
20231107_165549,Tesco,bread,hovis granary wholemeal bread 800g,2.2,2.75
20231107_165549,Tesco,bread,ownbrand family hot dog rolls 6 pack,0.99,0.16
20231107_165549,Tesco,bread,ownbrand white soft grain sub rolls 4 pack,0.8,0.2
20231107_165549,Tesco,bread,gallaghers sourdough wholemeal loaf 720g,2.99,4.15
20231107_165549,SuperValu,bread,pat the baker white sliced pan 800 g,1.99,2.49
20231107_165549,SuperValu,bread,pat the baker wholemeal pan 800 g,1.89,2.36
20231107_165549,SuperValu,bread,pat the baker wholegrain pan 800 g,1.89,2.36
20231107_165549,SuperValu,bread,brennans sliced white pan 800 g,1.99,2.49
20231107_165549,SuperValu,bread,ownbrand stoneground wholewheat bread 454 g,0.99,2.18
20231107_165549,SuperValu,bread,ownbrand wholemeal brown bread 800 g,1.39,1.74
20231107_165549,SuperValu,bread,brennans wholemeal bread with added vitamin d 800 g,2.49,3.11
20231107_165549,SuperValu,bread,brennans sesame and linseed sandwich breads 4 pack 160 g,1.3,8.13
20231107_165549,SuperValu,bread,brennans wholegrain pan 800 g,1.99,2.49
20231107_165549,SuperValu,bread,the bread board bake at home petit pains 4 pack 4 piece,1.29,0.32 eachAdd to Trolley
20231107_165549,SuperValu,bread,brennans wholemeal sandwich breads 4 pack 160 g,1.3,8.13
20231107_165549,SuperValu,bread,batch bread 800 g,3.0,3.75
20231107_165549,SuperValu,bread,daily basics white sliced pan 800 g,0.89,1.11
20231107_165549,SuperValu,bread,kelkin gluten free sourdough bread 200 g,3.15,15.75
20231107_165549,SuperValu,bread,kelkin gluten free white bread 400 g,4.3,10.75
20231107_165549,SuperValu,bread,kelkin gluten free brown bread 400 g,4.05,10.13
20231107_165549,SuperValu,bread,brennans white half pan 390 g,1.6,4.10
20231107_165549,Aldi,peas,organic garden peas 500g specially selected,1.99,3.98
20231107_165549,Aldi,peas,sugar snap peas 150g ownbrand,0.79,5.27
20231107_165549,Aldi,peas,fresh sweet pea plug in refill 20ml scentcerity,1.6179,9.95
20231107_165549,Aldi,peas,fresh sweet pea plug in 20ml scentcerity,2.6748,3.29
20231107_165549,Aldi,peas,room spray sweet pea 240ml scentcerity,0.561,2.88
20231107_165549,dunnes,peas,green isle garden peas 450g ,1.8,1.8
20231107_165549,dunnes,peas,masterson's processed peas 420g ,0.41,0.98
20231107_165549,dunnes,peas,batchelors irish peas 420g ,1.39,3.31
20231107_165549,dunnes,peas,ownbrand my family favourites garden peas 1080g ,1.2,1.11
20231107_165549,dunnes,peas,ownbrand no soak marrowfat peas 125g ,0.75,6.0
20231107_165549,dunnes,peas,birds eye garden peas 800g ,3.0,3.25
20231107_165549,dunnes,peas,green valley mushy peas 420g ,1.0,2.38
20231107_165549,dunnes,peas,batchelors irish peas 3 x 225g ,3.29,4.87
20231107_165549,dunnes,peas,ownbrand organic peas 450g ,2.0,4.44
20231107_165549,dunnes,peas,green valley marrowfat peas 420g ,1.0,2.38
20231107_165549,dunnes,peas,batchelors marrowfat peas 420g ,1.45,3.45
20231107_165549,dunnes,peas,green isle mushy peas 750g ,3.5,4.67
20231107_165549,dunnes,peas,birds eye garden peas 375g ,2.0,2.35
20231107_165549,dunnes,peas,batchelors mushy peas 420g ,1.45,3.45
20231107_165549,dunnes,peas,green valley processed peas 420g ,1.0,2.38
20231107_165549,dunnes,peas,batchelors marrowfat peas 200g ,1.29,6.45
20231107_165549,dunnes,peas,batchelors irish peas 225g ,1.2,5.33
20231107_165549,dunnes,peas,batchelors no added sugar irish peas 420g ,1.45,3.45
20231107_165549,dunnes,peas,batchelors irish peas no added sugar 3 x 225g ,3.29,4.87
20231107_165549,dunnes,peas,ownbrand marrowfat peas 340g ,0.75,2.21
20231107_165549,dunnes,peas,batchelors garden peas 410g ,1.65,4.02
20231107_165549,dunnes,peas,batchelors mushy peas 3 x 225g ,3.29,4.87
20231107_165549,dunnes,peas,batchelors mushy peas 225g ,1.29,5.73
20231107_165549,dunnes,peas,batchelors marrowfat peas 225g ,1.19,5.29
20231107_165549,dunnes,peas,batchelors marrowfat peas 400g ,1.99,4.98
20231107_165549,dunnes,peas,batchelors no soak marrowfat peas 200g ,2.49,12.45
20231107_165549,dunnes,peas,batchelors chick peas 225g ,1.09,4.84
20231107_165549,dunnes,peas,batchelors no soak marrowfat peas 100g ,1.49,14.9
20231107_165549,dunnes,peas,batchelors irish peas 2 x 420g ,2.5,2.98
20231107_165549,dunnes,peas,erin no soak marrowfat peas 200g ,2.59,12.95
20231107_165549,Tesco,peas,ownbrand garden peas 1kg,1.2,1.2
20231107_165549,Tesco,peas,ownbrand processed peas 420g dr wght 302g ,0.85,2.82
20231107_165549,Tesco,peas,batchelors processed peas 3x225g,3.3,4.89
20231107_165549,Tesco,peas,batchelors processed peas 420g,1.4,3.33
20231107_165549,Tesco,peas,growers harvest garden peas in water 300g,0.3,1.62
20231107_165549,Tesco,peas,growers harvest garden peas 900g,0.71,0.79
20231107_165549,Tesco,peas,ownbrand british mushy peas 300g,0.64,2.13
20231107_165549,Tesco,peas,growers harvest british mushy peas 300g,0.39,1.3
20231107_165549,Tesco,peas,batchelors no added sugar peas 3x225g,3.3,4.89
20231107_165549,Tesco,peas,ownbrand marrow fat peas 300g,0.5,2.78
20231107_165549,Tesco,peas,birds eye garden peas 375g,2.35,6.27
20231107_165549,Tesco,peas,batchelors no added sugar peas 420g,1.45,3.45
20231107_165549,Tesco,peas,birds eye petit pois peas,2.9,6.44
20231107_165549,Tesco,peas,ownbrand sugar snap peas 150g,0.79,5.27
20231107_165549,Tesco,peas,batchelors no soak marrow fat peas100g,1.5,15.0
20231107_165549,Tesco,peas,batchelors  peas value pack 2x420gm,2.5,2.98
20231107_165549,Tesco,peas,batchelors marrow fat peas 420g,1.45,3.45
20231107_165549,Tesco,peas,batchelors mushy peas 225g 3 pack,3.3,4.89
20231107_165549,Tesco,peas,batchelors mushy peas 420g,1.45,3.45
20231107_165549,Tesco,peas,ownbrand british garden peas in water 290g,0.95,5.43
20231107_165549,Tesco,peas,batchelors processed peas 225g,1.2,5.33
20231107_165549,Tesco,peas,ownbrand organic chick peas in water 400g,0.87,3.62
20231107_165549,SuperValu,peas,birds eye garden peas 375 g,2.0,5.33
20231107_165549,SuperValu,peas,ownbrand garden peas 750 g,0.79,1.05
20231107_165549,SuperValu,peas,green isle garden peas 450 g,1.7,3.78
20231107_165549,SuperValu,peas,ownbrand mushy peas 420 g,0.55,1.31
20231107_165549,SuperValu,peas,batchelors mushy peas 420 g,1.75,4.17
20231107_165549,SuperValu,peas,ownbrand marrowfat peas 420 g,0.65,1.55
20231107_165549,SuperValu,peas,batchelors processed peas 225 g,1.45,6.44
20231107_165549,SuperValu,peas,batchelors processed peas 3 pack 225 g,3.3,14.67
20231107_165549,SuperValu,peas,batchelors mushy peas 225 g,1.35,6.00
20231107_165549,SuperValu,peas,green isle mushy peas 750 g,3.5,4.67
20231107_165549,SuperValu,peas,batchelors mushy peas 3 pack 225 g,3.4,5.04
20231107_165549,SuperValu,peas,gem no soak marrowfat peas 125 g,1.09,8.72
20231107_165549,SuperValu,peas,birdseye garden peas 800 g,3.75,4.69
20231107_165549,SuperValu,peas,batchelors no added sugar peas 420 g,1.75,4.17
20231107_165549,SuperValu,peas,batchelors marrowfat peas 225 g,1.25,5.56
20231107_165549,SuperValu,peas,batchelors garden peas 410 g,1.95,4.76
20231107_165549,SuperValu,peas,batchelors processed peas 420 g,1.39,3.31
20231107_165549,SuperValu,peas,ownbrand processed peas 420 g,0.41,0.98
20231107_165549,SuperValu,peas,erin no soak marrowfat peas 100 g,1.6,16.00
20231107_165549,SuperValu,peas,batchelors no added sugar peas 3 pack 225 g,3.29,4.87
20231107_165549,SuperValu,peas,green isle garden peas 700 g,4.0,5.71
20231107_165549,SuperValu,peas,batchelors no added sugar peas 225 g,1.39,6.18
20231107_165549,SuperValu,peas,batchelors marrowfat peas cans 420 g,1.55,3.69
20231107_165549,SuperValu,peas,batchelors mushy peas nas 420 g,1.45,3.45
20231107_165549,SuperValu,peas,ellas peas peas peas 70 g,1.25,17.86
20231107_165549,SuperValu,peas,erin no soak marrowfat peas 200 g,2.75,13.75
20231107_165549,SuperValu,peas,batchelors marrowfat peas 3 pack 225 g,3.29,4.87
20231107_165549,SuperValu,peas,batchelors traditional marrowfat peas 200 g,1.45,7.25
20231107_165549,SuperValu,peas,batchelors traditional marrowfats peas 400 g,2.25,5.63
20231107_165549,Aldi,soup,chicken and vegetable soup 400g specially selected,1.75,4.38
20231107_165549,Aldi,soup,tomato basil soup 400g specially selected,1.75,4.38
20231107_165549,Aldi,soup,creamy vegetable soup 400g specially selected,1.75,4.38
20231107_165549,Aldi,soup,carrot and butternut squash soup 400g soupreme,1.99,4.98
20231107_165549,Aldi,soup,country vegetable soup 400g soupreme,1.99,4.98
20231107_165549,Aldi,soup,tomato and red pepper soup 400g soupreme,1.99,4.98
20231107_165549,Aldi,soup,tomato basil soup 400g tasty,1.69,4.23
20231107_165549,Aldi,soup,vegetable soup 400g tasty,1.69,4.23
20231107_165549,Aldi,soup,carrot coriander soup 400g tasty,1.69,4.23
20231107_165549,Aldi,soup,tomato mascarpone soup 400g specially selected,1.75,4.38
20231107_165549,Aldi,soup,chicken vegetable soup 400g tasty,1.69,4.23
20231107_165549,Aldi,soup,chicken soup 400g tasty,1.69,4.23
20231107_165549,Aldi,soup,potato leek soup 400g tasty,1.69,4.23
20231107_165549,Aldi,soup,cream of vegetable soup 52g bramwells,0.85,16.35
20231107_165549,Aldi,soup,cream of potato leek soup 63g bramwells,0.85,13.49
20231107_165549,Aldi,soup,cream of chicken vegetable soup 60g bramwells,0.85,14.17
20231107_165549,Aldi,soup,a hearty chicken vegetable soup 280g cully sully,1.95,6.96
20231107_165549,Aldi,soup,a full bodied vegetable soup 280g cully sully,1.95,6.96
20231107_165549,Aldi,soup,creamy tomato basil soup 280g cully sully,1.95,6.96
20231107_165549,Aldi,soup,spicy sweet potato soup 400g specially selected,1.99,4.98
20231107_165549,Aldi,soup,rustic mushroom soup 400g specially selected,1.99,4.98
20231107_165549,Aldi,soup,quick soup gold vegetable 3s 3 x 16g knorr,1.65,34.38
20231107_165549,Aldi,soup,quick soup oxtail 3s 3 x 14g knorr,1.65,34.38
20231107_165549,Aldi,soup,dry soup mix chicken 51 g s 51g knorr,1.65,34.38
20231107_165549,Aldi,soup,mexican style bean soup 400g specially selected,1.99,4.98
20231107_165549,Aldi,soup,tuscan style pancetta and lentil soup 400g specially se,1.99,4.98
20231107_165549,Aldi,soup,thick country vegetable soup 1 5 pints 65g knorr,1.59,24.46
20231107_165549,Aldi,soup,cream of tomato soup 4 x 400g heinz,5.49,3.43
20231107_165549,Aldi,soup,thick chicken soup 1 5 pints 62g knorr,1.59,26.5
20231107_165549,Aldi,soup,oxtail soup 1 5 pints 60g knorr,1.59,25.65
20231107_165549,Aldi,soup,cream of chicken soup 4 x 400g heinz,5.49,3.43
20231107_165549,Aldi,soup,thai style chicken soup hearty comforting 400g specia,1.95,4.88
20231107_165549,Aldi,soup,butternut squash soup smooth tasty 400g specially sel,1.95,4.88
20231107_165549,Aldi,soup,oxtail soup 105g bramwells,0.89,8.02
20231107_165549,Aldi,soup,country vegetable soup 116g bramwells,0.89,8.02
20231107_165549,Aldi,soup,cream of tomato soup 400g bramwells,0.59,1.48
20231107_165549,Aldi,soup,oxtail soup 63g bramwells,0.44,5.87
20231107_165549,Aldi,soup,thick chicken soup 72g bramwells,0.44,5.87
20231107_165549,Aldi,soup,country vegetable soup 70g bramwells,0.44,5.87
20231107_165549,Aldi,soup,minestrone soup in a cup 104g bramwells,0.66,7.76
20231107_165549,Aldi,soup,tomato soup in a cup 91g bramwells,0.66,7.76
20231107_165549,Aldi,soup,cream of chicken soup 400g bramwells,0.59,1.48
20231107_165549,Aldi,soup,cream of mushroom soup 400g bramwells,0.59,1.48
20231107_165549,Aldi,soup,soup in a cup oxtail soup 4x14g bramwells,0.87,15.54
20231107_165549,Aldi,soup,golden vegetable soup in a cup 4x16g bramwells,0.87,13.59
20231107_165549,Aldi,soup,beef vegetable soup 69g bramwells,0.49,7.1
20231107_165549,Aldi,soup,mushroom soup 73g bramwells,0.49,6.71
20231107_165549,Aldi,soup,tomato basil soup 83g bramwells,0.49,5.9
20231107_165549,Aldi,soup,vegetable soup 400g bramwells,0.59,0.15
20231107_165549,Aldi,soup,minestrone soup 400g bramwells,0.59,0.15
20231107_165549,Aldi,soup,chicken soup in a cup 59g bramwells,0.66,7.76
20231107_165549,Aldi,soup,cream of vegetable soup 1kg soupreme,3.49,3.49
20231107_165549,Aldi,soup,all purpose savoury seasoning aromat 90g knorr,2.15,23.89
20231107_165549,Aldi,soup,stock pots chicken 224g knorr,3.75,16.74
20231107_165549,Aldi,soup,stock pot vegetable 224g knorr,3.75,16.74
20231107_165549,Aldi,soup,stock pots beef 224g knorr,3.75,16.74
20231107_165549,Aldi,soup,chicken stock pots 4x24g pots quixo,1.49,1.55
20231107_165549,Aldi,soup,beef stock pots 4x24g pots quixo,1.49,1.55
20231107_165549,Aldi,soup,vegetable stock pots 4x24g pots quixo,1.49,1.55
20231107_165549,Aldi,soup,for meat reduced salt gravy granules 300g quixo,1.19,3.97
20231107_165549,Aldi,soup,gravy granules for chicken 300g quixo,1.19,3.97
20231107_165549,Aldi,soup,onion gravy granules 300g quixo,1.19,3.97
20231107_165549,Aldi,soup,chicken stock cubes 120g 12 pack bramwells,0.49,4.08
20231107_165549,Aldi,soup,bake at home white rolls 300g 4 pack village bakery,0.99,3.3
20231107_165549,Aldi,soup,bake at home white dinner rolls 560g 8 pack village bak,1.99,3.55
20231107_165549,Aldi,soup,bake at home seeded dinner rolls 560g 8 pack village ba,1.99,3.55
20231107_165549,Aldi,soup,bake at home white baguettes 300g 2 pack village bakery,0.89,2.97
20231107_165549,Aldi,soup,for meat gravy granules 300g quixo,1.19,3.97
20231107_165549,Aldi,soup,beef stock cubes 120g 12 pack bramwells,0.49,4.08
20231107_165549,Aldi,soup,smooth brussels p t 175g the deli,1.29,7.37
20231107_165549,Aldi,soup,smooth reduced fat brussels p t 175g the deli,1.29,7.37
20231107_165549,Aldi,soup,vegetable stock cubes 120g 12 pack bramwells,0.49,4.08
20231107_165549,Aldi,soup,freshly cut soup vegetables 320g gilfresh,1.25,4.08
20231107_165549,Aldi,soup,thai style king prawn soup with noodles 375g specially ,3.99,10.64
20231107_165549,dunnes,soup,cully & sully a hearty chicken & vegetable soup 400g ,2.89,2.89
20231107_165549,dunnes,soup,ownbrand simply better irish made chicken & vegetable soup 400g ,2.19,5.48
20231107_165549,dunnes,soup,cully & sully a full bodied vegetable soup 400g ,2.89,2.89
20231107_165549,dunnes,soup,knorr oxtail soup 1.5 pints/60g ,1.5,1.89
20231107_165549,dunnes,soup,ownbrand simply better irish made vegetable soup 400g ,2.19,5.48
20231107_165549,dunnes,soup,avonmore wholesome chicken & veg fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,cully & sully a velvet creamy tomato & basil soup 400g ,2.89,2.89
20231107_165549,dunnes,soup,ownbrand simply better irish made tomato & basil soup 400g ,2.19,5.48
20231107_165549,dunnes,soup,avonmore classic cream of chicken fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,oxtail soup 62g ,0.79,12.74
20231107_165549,dunnes,soup,erin oxtail soup 57g ,1.45,1.45
20231107_165549,dunnes,soup,ownbrand vegetable soup mix 320g ,1.79,1.79
20231107_165549,dunnes,soup,avonmore smooth vegetable fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,knorr quick soup oxtail 3's 42g ,1.99,0.05
20231107_165549,dunnes,soup,ownbrand simply better creamy irish chicken soup 400g ,2.19,5.48
20231107_165549,dunnes,soup,avonmore farmer's choice mixed vegetable fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,chicken soup 68g ,0.79,11.62
20231107_165549,dunnes,soup,avonmore creamy potato & leek fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,cully & sully a mighty mushroom soup 400g ,2.89,2.89
20231107_165549,dunnes,soup,avonmore vine tomato & basil fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,knorr quick soup mushroom 3's 45g ,1.99,0.04
20231107_165549,dunnes,soup,knorr quick soup gold vegetable 3's 48g ,1.99,0.04
20231107_165549,dunnes,soup,avonmore feel good garden vegetable fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,avonmore feel good tomato & basil fresh soup 400g ,2.49,2.49
20231107_165549,dunnes,soup,knorr  dry soup mix chicken 51 g 3 servings ,1.99,39.02
20231107_165549,dunnes,soup,erin oxtail soup 98g ,1.85,18.88
20231107_165549,dunnes,soup,knorr chicken noodle soup 1.5 pints/48g ,1.5,1.89
20231107_165549,dunnes,soup,knorr thick chicken soup 1.5 pints/62g ,1.5,1.89
20231107_165549,dunnes,soup,beef & vegetable soup 72g ,0.79,10.97
20231107_165549,dunnes,soup,heinz cream of tomato soup 400g ,2.0,2.0
20231107_165549,Tesco,soup,ownbrand chicken and vegetable soup 400g,1.8,4.5
20231107_165549,Tesco,soup,ownbrand vegetable soup 400g,1.8,4.5
20231107_165549,Tesco,soup,ownbrand tomato and basil soup 400g,1.8,4.5
20231107_165549,Tesco,soup,avonmore fresh chicken and vegetable soup 400g ,2.49,6.22
20231107_165549,Tesco,soup,avonmore leek potato soup 400g ,2.49,6.22
20231107_165549,Tesco,soup,ownbrand farmhouse chicken soup 60g,0.5,8.33
20231107_165549,Tesco,soup,ownbrand finest creamy root vegetable and butternut squash soup 400g,2.0,5.0
20231107_165549,Tesco,soup,avonmore farmers choice mixed vegetable 400g ,2.49,6.22
20231107_165549,Tesco,soup,ownbrand cream of tomato soup 400g,0.65,1.62
20231107_165549,Tesco,soup,avonmore soup fresh cream of chicken 400g ,2.49,6.22
20231107_165549,Tesco,soup,avonmore tomato and basil soup 400g ,2.49,6.22
20231107_165549,Tesco,soup,ownbrand oxtail soup 58g,0.5,8.62
20231107_165549,Tesco,soup,ownbrand vegetable soup 400g,0.65,1.62
20231107_165549,Tesco,soup,ownbrand minestrone soup 400g,0.65,1.62
20231107_165549,Tesco,soup,ownbrand cream of mushroom soup 400g,0.65,1.62
20231107_165549,Tesco,soup,ownbrand harvest vegetable soup 60g,1.0,16.67
20231107_165549,Tesco,soup,ownbrand potato leek soup 76g,1.0,13.16
20231107_165549,Tesco,soup,ownbrand finest tomato with mascarpone and fresh basil soup 400g,2.0,5.0
20231107_165549,Tesco,soup,ownbrand beef and vegetable soup 65g,0.5,7.69
20231107_165549,Tesco,soup,ownbrand cream of chicken mushroom soup 400g,0.65,1.62
20231107_165549,Tesco,soup,ownbrand finest hearty swt pot and  chicken soup 400g,2.0,5.0
20231107_165549,SuperValu,soup,cully sully chicken vegetable soup 400 g,2.95,7.38
20231107_165549,SuperValu,soup,ownbrand tomato basil soup 400 g,1.99,4.98
20231107_165549,SuperValu,soup,ownbrand chicken vegetable soup 400 g,1.99,4.98
20231107_165549,SuperValu,soup,ownbrand vegetable soup 400 g,1.99,4.98
20231107_165549,SuperValu,soup,avonmore wholesome chicken and vegetable soup 400 g,2.0,2.49
20231107_165549,SuperValu,soup,cully sully tomato basil soup 400 g,2.95,7.38
20231107_165549,SuperValu,soup,avonmore classic cream of chicken soup 400 g,2.0,2.492
0231107_165549,SuperValu,bread,johnston mooney and o brien toastie white pan 800 g,1.99,2.49
20231107_165549,SuperValu,bread,kelkin gluten free multiseed sourdough bread 200 g,2.5,3.09
20231107_165549,SuperValu,bread,johnston mooney and o brien goodness of both pan 800 g,1.69,2.11
20231107_165549,SuperValu,bread,schar gluten free wholesome vitality bread 350 g,4.59,13.11
20231107_165549,SuperValu,bread,bfree gluten free stone baked pitta bread 220 g,3.5,4.09
20231107_165549,SuperValu,bread,bfree gluten free wholemeal pitta breads 4 pack 220 g,3.5,3.80
20231107_165549,SuperValu,bread,doves gluten free farm brown bread flour 1 kg,2.95,2.95
20231107_165549,SuperValu,bread,schar deli style gluten free sourdough bread 240 g,5.19,21.63
20231107_165549,SuperValu,bread,brennans wholemeal half pan 390 g,1.6,4.10
20231107_165549,Aldi,baguette,garlic baguette 170g everyday essentials,0.34,2.0
20231107_165549,Aldi,baguette,bake at home stone baguette white 250g village bakery,1.29,5.16
20231107_165549,Aldi,baguette,bake at home stone oven baguette multigrain 250g villag,1.29,5.16
20231107_165549,Aldi,baguette,garlic baguettes 420g 2 pack carlos,1.39,3.31
20231107_165549,Aldi,baguette,bake at home white baguettes 300g 2 pack village bakery,0.89,2.97
20231107_165549,Aldi,baguette,garlic baguettes reduced fat 420g 2 pack carlos,1.39,3.31
20231107_165549,dunnes,baguette,ownbrand my family favourites 2 garlic baguettes 340g ,0.85,2.5
20231107_165549,dunnes,baguette,ownbrand 2 garlic baguettes 350g ,0.7,2.0
20231107_165549,dunnes,baguette,ownbrand stone baked garlic pizza bread 213g ,1.49,1.49
20231107_165549,dunnes,baguette,goodfella's gluten free cheese garlic bread 175g ,3.0,3.99
20231107_165549,dunnes,baguette,ownbrand bake at home 2 white demi baguettes 300g ,1.392,4.63
20231107_165549,dunnes,baguette,goodfella's cheese garlic bread 237g ,3.0,3.79
20231107_165549,dunnes,baguette,goodfella's garlic bread 218g ,2.25,3.79
20231107_165549,dunnes,baguette,chicago town tiger crust cheesy garlic bread 258g ,3.75,14.53
20231107_165549,dunnes,baguette,carroll's of tullamore garlic butter baguette 175g ,2.0,2.59
20231107_165549,dunnes,baguette,carroll's of tullamore 2 garlic butter baguettes 350g ,4.0,11.43
20231107_165549,dunnes,baguette,ownbrand 2 all butter garlic baguettes 420g ,2.25,5.36
20231107_165549,dunnes,baguette,galberts hand buttered garlic baguette 250g ,2.29,9.16
20231107_165549,dunnes,baguette,bistro baguette speciale 2 x 125g (250g) ,2.99,11.96
20231107_165549,dunnes,baguette,galberts garlic baguette 2 x 250g ,3.5,7.0
20231107_165549,dunnes,baguette,dr. oetker bistro baguette pepperoni 2 x 125g (250g) ,2.99,11.96
20231107_165549,dunnes,baguette,dr. oetker bistro baguette cheese & tomato 2 x 125g (250g) ,2.99,11.96
20231107_165549,dunnes,baguette,slooow bio organic stone oven baguette white 250g ,1.8,2.25
20231107_165549,dunnes,baguette,fitzgeralds family bakery 2 bake at home sourdough baguettes 250g ,2.492,9.96
20231107_165549,dunnes,baguette,fitzgeralds family bakery 2 bake at home multiseed & cereal baguettes 250g ,2.492,9.96
20231107_165549,Tesco,baguette,ownbrand white baguette 330g,0.75,2.27
20231107_165549,Tesco,baguette,h w nevills part baked baguette 2 pack,0.99,0.5
20231107_165549,Tesco,baguette,ownbrand demi baguette 3 pack,1.2,0.4
20231107_165549,Tesco,baguette,ownbrand monster baguette 410g,1.15,2.8
20231107_165549,Tesco,baguette,ownbrand demi baguette 115g,0.49,4.26
20231107_165549,Tesco,baguette,ownbrand white stone baked baguette,1.5,1.5
20231107_165549,Tesco,baguette,ownbrand homebake baguettes 2 pack,1.39,4.63
20231107_165549,Tesco,baguette,hearty food co garlic baguette 170g,0.34,2.0
20231107_165549,Tesco,baguette,dr oetker bistro baguette cheese and tomato 2x125g ,2.99,11.96
20231107_165549,Tesco,baguette,fitzgeralds bkry sour dough demi baguettes 2 pack,2.49,1.24
20231107_165549,Tesco,baguette,ownbrand seeded stone baked baguette,1.5,1.5
20231107_165549,Tesco,baguette,dr oetker bistro baguette pepperoni 2x125g ,2.99,11.96
20231107_165549,Tesco,baguette,heat eat white baguette 3 pack ,2.55,0.85
20231107_165549,Tesco,baguette,dr oetker bistro baguette speciale 2x125g ,2.99,11.96
20231107_165549,Tesco,baguette,ownbrand 2 garlic baguettes 410g,1.5,3.66
20231107_165549,Tesco,baguette,ownbrand finest 2 multigrain baguettes with sourdough 250g,2.5,10.0
20231107_165549,Tesco,baguette,ownbrand garlic baguette 205g,0.85,4.15
20231107_165549,Tesco,baguette,heat eat seeded baguette 3 pack ,2.55,0.85
20231107_165549,Tesco,baguette,carrolls garlic butter baguette 175g ,2.59,14.8
20231107_165549,Tesco,baguette,carrolls twin pack garlic baguette 2 x 175g,4.0,11.43
